season,conference,adj_off_eff,adj_def_eff,adj_tempo,eff_diff
2021,MVC,113.949,99.3062,66.7599,14.642799999999994
2025,Slnd,114.253,100.567,65.3487,13.686000000000007
2025,WCC,115.849,101.706,68.8239,14.143
2016,ACC,112.551,100.025,67.1515,12.525999999999996
2016,P12,113.901,99.116,71.1914,14.784999999999997
2022,P12,110.473,96.0232,66.022,14.449799999999996
2015,Amer,108.353,94.1045,59.2099,14.248499999999993
2015,A10,108.983,95.0972,63.3147,13.885800000000003
2020,ACC,,,,
2019,P12,106.98,93.6134,65.8589,13.366600000000005
2017,P12,114.195,99.4519,68.461,14.743099999999998
2024,P12,114.037,100.607,67.1532,13.430000000000007
2024,BE,112.693,99.2673,70.9528,13.425699999999992
2016,ACC,112.951,98.8149,71.4324,14.136099999999999
2024,B10,119.207,105.188,71.3307,14.018999999999991
2018,P12,117.651,102.937,71.5605,14.713999999999999
2020,P12,,,,
2023,B10,115.872,101.889,66.0419,13.983000000000004
2016,B10,115.094,100.54,65.9134,14.553999999999988
2019,OVC,114.834,101.76,71.1231,13.073999999999998
2022,B10,107.558,92.6213,66.9603,14.936700000000002
2020,Amer,,,,
2018,B12,115.128,100.709,75.8225,14.418999999999997
2018,MWC,111.286,97.1358,68.6523,14.150199999999998
2017,A10,110.018,95.716,68.1834,14.302000000000007
2024,ACC,115.942,102.709,67.4006,13.23299999999999
2023,Amer,112.31,98.9568,68.5349,13.353200000000001
2021,Amer,109.541,95.7041,69.002,13.8369
2017,MVC,106.614,92.284,64.6834,14.329999999999998
2018,P12,115.387,100.1,67.4871,15.287000000000006
2019,SEC,112.779,97.6963,68.3346,15.082700000000003
2025,MWC,120.736,105.511,67.5484,15.225000000000009
2022,SEC,110.051,96.0097,65.4602,14.041300000000007
2020,A10,,,,
2015,SEC,114.568,100.141,65.6482,14.426999999999992
2015,P12,114.457,101.273,66.1195,13.183999999999997
2015,B10,110.824,96.8436,63.9932,13.980400000000003
2019,OVC,112.038,98.706,69.0116,13.331999999999994
2016,WCC,112.358,98.8938,73.4091,13.464200000000005
2018,A10,111.71,97.328,68.6547,14.38199999999999
2020,BE,,,,
2015,MWC,111.769,97.7869,62.8256,13.982100000000003
2015,SEC,108.743,94.7996,69.0966,13.943399999999997
2016,A10,112.685,102.02,65.896,10.665000000000006
2016,B12,113.846,99.1212,65.9989,14.724800000000002
2021,P12,104.081,93.8232,69.5189,10.257800000000003
2015,B10,119.285,105.478,66.0482,13.807000000000002
2017,ACC,117.358,102.419,68.2782,14.939000000000007
2022,BE,105.588,92.1195,66.8916,13.468499999999992
2021,BW,109.242,97.0104,66.1183,12.2316
2023,BE,113.818,100.839,63.7473,12.979
2019,WAC,112.605,99.0173,65.5861,13.587699999999998
2015,BE,110.125,95.8018,66.1943,14.3232
2019,B10,110.11,94.8266,66.4416,15.2834
2024,BE,109.138,95.5411,67.6816,13.596900000000005
2022,CUSA,112.489,98.456,68.7871,14.033000000000001
2018,BE,119.326,105.585,69.057,13.741
2020,SEC,,,,
2015,Slnd,114.494,100.484,65.2365,14.010000000000005
2017,BE,109.8,95.8517,67.2845,13.948300000000003
2020,SEC,,,,
2022,BE,108.487,93.5199,67.2574,14.967099999999988
2018,SEC,109.611,97.2553,67.6311,12.355699999999999
2017,Amer,113.959,99.4988,64.9701,14.4602
2023,ACC,113.894,100.589,69.1326,13.305000000000007
2018,P12,116.447,102.063,70.5038,14.384
2025,B10,119.572,106.759,69.5447,12.813000000000002
2018,SEC,108.459,94.6334,68.7962,13.825600000000009
2018,B10,110.965,97.535,67.513,13.430000000000007
2021,ACC,107.785,93.6839,65.9791,14.101100000000002
2025,ACC,115.686,102.06,66.2018,13.626000000000005
2017,P12,112.508,100.168,68.8968,12.33999999999999
2022,BE,110.936,98.0442,68.1678,12.891800000000003
2020,ACC,,,,
2020,MVC,,,,
2017,ACC,115.94,101.597,66.3545,14.343000000000004
2016,B12,108.814,94.9698,66.6497,13.844199999999987
2023,SEC,105.451,91.3344,63.8156,14.116599999999991
2023,B12,111.112,97.41,65.2976,13.701999999999998
2017,MWC,114.477,101.135,69.6483,13.341999999999999
2016,SB,108.951,95.6244,63.2633,13.3266
2023,P12,107.586,95.2101,68.4035,12.375900000000001
2020,ACC,,,,
2023,Amer,110.167,97.5795,64.4802,12.587500000000006
2021,SEC,111.349,98.328,71.2598,13.021
2022,AE,110.775,97.7084,64.9527,13.066600000000008
2023,BE,106.735,94.5082,66.49,12.226799999999997
2017,SEC,105.461,91.9717,64.9821,13.4893
2021,MWC,109.141,95.5776,69.4004,13.563400000000001
2022,BE,110.204,97.4082,73.436,12.7958
2022,BE,109.787,95.785,70.6644,14.00200000000001
2022,CUSA,105.496,91.6547,59.0034,13.84129999999999
2020,Amer,,,,
2018,B12,112.144,98.665,68.4698,13.479
2021,B10,108.676,94.7229,70.2486,13.953100000000006
2023,SEC,119.289,105.37,69.1078,13.918999999999997
2015,B10,112.284,99.2984,66.9992,12.985600000000005
2024,P12,115.107,102.433,71.0502,12.673999999999992
2021,BE,107.693,93.636,69.6374,14.057000000000002
2018,MWC,110.617,97.4901,68.3666,13.126900000000006
2018,WAC,108.457,94.9001,68.2276,13.556899999999999
2023,ACC,115.103,103.837,67.3196,11.265999999999991
2016,P12,108.785,95.1948,68.9529,13.590199999999996
2019,SEC,109.548,97.2113,70.1964,12.336700000000008
2022,WCC,110.273,96.4516,67.7621,13.821399999999997
2021,B10,106.989,92.9745,68.6334,14.014499999999998
2018,P12,111.869,99.9904,65.6072,11.878600000000006
2021,A10,110.659,97.8641,68.9034,12.794900000000013
2023,B10,106.444,94.9055,63.1107,11.538499999999999
2016,SEC,108.631,94.9517,70.2173,13.679299999999998
2023,B12,111.842,98.8933,67.184,12.948700000000002
2023,A10,107.195,94.0449,68.0086,13.150099999999995
2015,ACC,106.237,93.8038,65.5462,12.4332
2019,BE,113.273,99.7723,68.366,13.500699999999995
2022,MWC,110.572,96.4076,66.4634,14.1644
2020,B12,,,,
2020,P12,,,,
2023,MWC,112.039,97.2466,66.0568,14.7924
2021,BE,110.683,97.3924,68.2155,13.290600000000012
2022,SEC,111.357,98.066,64.8593,13.290999999999997
2022,Amer,110.062,96.6989,68.0122,13.363100000000003
2024,BE,113.049,100.797,68.3503,12.25200000000001
2023,WAC,107.336,96.4684,70.0046,10.867599999999996
2016,A10,106.934,93.5907,67.8498,13.3433
2022,B12,109.415,97.4154,66.5039,11.999600000000001
2023,Ivy,110.798,98.4067,66.1104,12.391300000000001
2024,B10,107.085,94.6696,65.3778,12.415399999999991
2017,Ivy,109.396,96.8962,63.1679,12.499800000000008
2017,SEC,109.84,97.7196,69.2764,12.120400000000004
2017,BE,108.021,95.1217,66.3485,12.899299999999997
2017,CAA,117.706,105.319,70.0795,12.387
2021,SEC,106.474,95.2879,65.6985,11.18610000000001
2017,SEC,108.687,95.8596,66.9976,12.827399999999997
2024,SB,113.86,100.96,69.4735,12.900000000000006
2025,CUSA,112.451,98.9175,65.3141,13.53349999999999
2015,SEC,108.617,95.3823,63.2653,13.234700000000004
2015,SEC,110.461,98.9436,61.7411,11.517399999999995
2022,SEC,106.768,94.6641,67.774,12.103899999999996
2022,A10,100.014,88.1477,68.2785,11.866299999999995
2021,BE,111.232,98.5137,73.642,12.7183
2021,Amer,109.988,98.4414,67.5992,11.546599999999998
2020,P12,,,,
2020,SC,,,,
2018,OVC,113.139,100.444,67.3002,12.694999999999993
2018,CUSA,108.709,97.3821,64.4272,11.326900000000009
2018,BE,108.926,97.0075,67.0963,11.918500000000009
2017,P12,104.846,92.1302,65.3239,12.715800000000002
2023,MWC,116.09,102.25,71.6269,13.840000000000003
2025,B12,109.353,97.1478,66.967,12.20519999999999
2015,B12,108.624,95.5925,63.303,13.031499999999994
2016,BW,108.243,96.5071,70.5206,11.7359
2021,A10,114.217,100.236,62.8759,13.980999999999995
2020,ACC,,,,
2024,MVC,112.428,99.9897,66.1986,12.438299999999998
2023,P12,111.975,98.7589,64.3115,13.216099999999997
2025,WCC,111.713,99.0305,67.7139,12.68249999999999
2024,WCC,110.378,98.9278,67.2043,11.450199999999995
2023,ACC,111.118,98.4479,68.1594,12.67009999999999
2021,ACC,109.389,97.7283,68.1538,11.660699999999991
2015,OVC,115.056,105.238,66.1725,9.817999999999998
2023,MVC,109.84,97.3312,66.4238,12.508800000000008
2024,Slnd,114.034,101.171,65.5784,12.863
2025,B12,115.399,103.805,71.8823,11.593999999999994
2024,B12,107.671,94.8331,68.3045,12.837900000000005
2022,MWC,110.173,97.0777,66.0062,13.095300000000009
2023,CAA,111.378,99.6171,70.9567,11.760900000000007
2015,MAC,111.344,99.0045,68.4522,12.339500000000001
2025,BW,107.467,95.0986,68.6623,12.368399999999994
2016,Amer,116.884,104.264,66.2536,12.620000000000005
2023,P12,107.713,94.6627,68.9923,13.050299999999993
2015,A10,108.48,96.2354,60.8358,12.244600000000005
2019,Amer,108.977,98.095,74.0535,10.882000000000005
2024,ACC,105.423,93.348,59.9109,12.075000000000003
2016,BE,110.629,99.9833,67.8154,10.645700000000005
2022,B12,108.071,97.0049,67.91,11.066099999999992
2021,CUSA,105.362,93.6646,63.0896,11.697400000000002
2021,MAC,114.901,101.711,69.0979,13.189999999999998
2021,Horz,108.634,95.8604,71.3919,12.773600000000002
2023,Sum,115.289,102.04,70.4986,13.248999999999995
2023,WAC,106.629,94.345,64.4423,12.284000000000006
2015,A10,103.808,91.8899,65.0454,11.91810000000001
2016,ACC,110.235,98.9151,69.4076,11.319900000000004
2017,AE,110.832,98.9477,64.3336,11.884299999999996
2016,P12,110.836,98.3992,67.1452,12.436800000000005
2015,MVC,107.715,97.0982,64.4413,10.616799999999998
2024,Ivy,117.1,104.746,64.9523,12.354
2018,SEC,107.77,95.8592,64.3908,11.910799999999995
2018,SEC,115.619,103.154,68.2442,12.465000000000003
2021,WCC,100.867,89.4391,63.1347,11.427900000000008
2015,B10,107.955,95.4047,64.487,12.550299999999993
2016,Amer,111.352,99.564,68.4348,11.788000000000011
2020,SEC,,,,
2019,P12,109.774,98.5646,70.4917,11.209400000000002
2021,MWC,107.932,94.903,69.4839,13.028999999999996
2022,SC,110.028,98.756,64.6362,11.272000000000006
2022,MVC,113.558,101.28,66.8186,12.278000000000006
2022,A10,109.886,97.6929,67.7464,12.193100000000001
2024,ACC,113.209,102.723,67.0489,10.486000000000004
2018,MAC,114.284,103.791,72.8022,10.49300000000001
2020,Amer,,,,
2019,SC,108.828,96.2025,66.4614,12.625500000000002
2023,SEC,108.229,95.4082,69.4161,12.820800000000006
2020,B12,,,,
2020,Ivy,,,,
2019,ASun,110.565,99.7435,61.7759,10.8215
2023,P12,107.687,95.8385,66.2001,11.848500000000001
2024,B12,108.434,96.3573,67.2777,12.076700000000002
2017,B12,107.292,96.249,69.8619,11.043000000000006
2019,BE,109.303,96.3961,68.9235,12.906899999999993
2025,B10,115.062,104.325,68.6408,10.736999999999995
2025,SEC,110.417,98.9361,65.2691,11.480900000000005
2022,ACC,115.094,104.564,67.4631,10.530000000000001
2017,B10,107.559,97.0198,66.1911,10.539199999999994
2017,SEC,108.479,97.466,64.3887,11.013000000000005
2020,A10,,,,
2021,MAC,107.288,94.9042,73.599,12.383799999999994
2020,P12,,,,
2022,ACC,109.955,99.56,66.1535,10.394999999999996
2020,ACC,,,,
2019,A10,111.538,100.062,64.4045,11.475999999999999
2018,A10,112.288,101.093,69.2408,11.194999999999993
2023,MAAC,110.856,99.1448,68.8987,11.711199999999991
2015,SEC,105.157,93.568,63.8852,11.588999999999999
2025,Amer,109.348,98.2311,60.4433,11.116900000000001
2019,MAC,110.011,98.0138,67.4606,11.997199999999992
2016,P12,109.687,97.5025,76.8301,12.1845
2023,WCC,109.17,97.5824,69.5993,11.587599999999995
2018,SB,113.494,102.122,70.2958,11.372
2023,A10,110.018,98.8226,62.3832,11.195400000000006
2023,MAC,108.347,96.4498,68.0538,11.897199999999998
2025,ACC,108.186,96.9655,67.0648,11.220500000000001
2022,ACC,106.997,97.1897,59.2081,9.807299999999998
2021,P12,100.452,93.0909,67.8824,7.361099999999993
2015,Horz,106.629,95.6594,62.1996,10.9696
2024,Amer,111.192,99.9627,67.4279,11.229299999999995
2016,MVC,108.298,98.2039,62.3968,10.094099999999997
2015,P12,109.36,98.8215,65.355,10.538499999999999
2022,MWC,105.078,93.4013,60.7756,11.676699999999997
2017,SC,107.974,96.4902,70.0234,11.483800000000002
2015,Amer,103.632,92.9947,64.9747,10.63730000000001
2016,B10,110.971,99.7238,63.5759,11.247200000000007
2022,SC,113.914,103.063,64.7412,10.850999999999999
2025,B12,112.494,101.255,68.3681,11.239000000000004
2020,A10,,,,
2025,Ivy,115.087,104.043,67.1772,11.043999999999997
2017,Amer,103.857,92.8606,65.6061,10.996399999999994
2022,CAA,110.047,99.5447,64.4472,10.502299999999991
2021,B10,104.709,92.6619,68.6949,12.0471
2020,BE,,,,
2024,Amer,109.665,98.7762,61.4446,10.888800000000003
2022,B10,106.375,95.5107,64.9317,10.8643
2022,WCC,113.449,101.689,70.7251,11.760000000000005
2020,BE,,,,
2020,SEC,,,,
2024,MWC,112.333,101.442,64.906,10.891000000000005
2019,SEC,108.113,96.6354,68.6333,11.477599999999995
2019,P12,106.529,96.1085,67.6204,10.42049999999999
2022,A10,108.235,98.8056,65.6373,9.429400000000001
2021,BE,107.425,96.1711,66.5536,11.253900000000002
2017,BE,108.573,97.6214,68.5191,10.9516
2020,SEC,,,,
2024,A10,109.269,99.2494,65.2374,10.019600000000011
2016,P12,112.605,101.503,69.4847,11.102000000000004
2016,SEC,107.252,96.3067,67.0982,10.945299999999989
2022,Sum,116.763,105.32,69.4008,11.443000000000012
2018,B10,110.048,99.4326,62.6778,10.615400000000008
2024,Amer,113.072,102.528,71.5081,10.543999999999997
2016,Ivy,112.043,101.512,68.5471,10.531000000000006
2022,P12,106.883,95.4213,67.2331,11.461699999999993
2022,WAC,107.805,97.7021,66.1724,10.102900000000005
2020,A10,,,,
2019,BE,110.834,100.405,64.8013,10.429000000000002
2016,MVC,107.824,97.7139,68.5669,10.110100000000003
2020,CUSA,,,,
2025,BE,116.126,105.551,67.3943,10.575000000000003
2021,CUSA,103.402,93.0587,69.4319,10.3433
2021,MAC,113.002,101.888,69.3203,11.11399999999999
2017,B10,112.368,101.762,71.209,10.605999999999995
2023,ACC,113.895,103.683,66.629,10.211999999999989
2017,B12,104.125,93.9629,67.4841,10.162099999999995
2025,B12,112.356,101.75,68.7278,10.605999999999995
2016,SEC,110.55,99.8717,69.627,10.678299999999993
2022,P12,109.764,99.525,67.8657,10.23899999999999
2020,ACC,,,,
2018,B10,109.728,99.3296,66.5953,10.398399999999995
2021,BE,107.558,96.8003,67.7183,10.757700000000014
2024,B10,111.386,101.051,69.7034,10.334999999999994
2016,ACC,113.811,103.643,67.5541,10.168000000000006
2018,BSky,110.144,99.3132,67.9708,10.83080000000001
2024,B10,114.039,103.879,66.5385,10.159999999999997
2024,ACC,110.482,100.997,71.0137,9.485
2015,WCC,111.277,99.4001,62.1076,11.876900000000006
2018,WCC,109.043,98.0758,67.3485,10.967200000000005
2018,BE,106.673,96.5856,69.2813,10.087400000000002
2017,P12,111.929,101.718,67.6559,10.210999999999999
2015,SB,110.463,100.687,62.5745,9.775999999999996
2020,A10,,,,
2023,BE,107.946,98.4889,73.4505,9.457099999999997
2018,AE,114.117,103.361,63.7873,10.756
2024,ACC,111.021,101.745,70.5849,9.275999999999996
2018,Sum,114.629,104.038,70.2629,10.591000000000008
2015,A10,107.705,97.3321,61.2368,10.372900000000001
2023,SEC,115.674,104.853,66.7014,10.821000000000012
2015,CUSA,107.263,96.5014,59.4953,10.761600000000001
2017,B10,111.319,100.999,67.8637,10.320000000000007
2018,ACC,113.834,103.118,70.1484,10.716000000000008
2018,P12,110.876,100.308,66.7027,10.567999999999998
2017,SEC,110.101,100.733,71.454,9.367999999999995
2021,Slnd,103.047,92.9196,69.9524,10.127399999999994
2022,B10,109.522,99.4036,66.4997,10.118400000000008
2018,MWC,110.083,99.8844,66.5742,10.198599999999999
2015,Horz,104.726,94.411,64.4657,10.314999999999998
2020,BSky,,,,
2016,Amer,107.356,97.1467,73.348,10.209299999999999
2021,ACC,113.863,103.158,67.4977,10.704999999999998
2020,WCC,,,,
2020,AE,,,,
2019,Amer,105.911,98.4236,67.7776,7.487400000000008
2016,B10,107.068,96.4951,67.6974,10.572900000000004
2015,MWC,111.524,100.409,66.1744,11.114999999999995
2015,Amer,107.578,96.7617,61.748,10.816299999999998
2025,A10,115.609,104.623,65.8518,10.98599999999999
2020,CUSA,,,,
2024,SC,113.084,103.292,72.4765,9.792000000000002
2016,SEC,111.686,101.65,68.5036,10.036000000000001
2021,P12,106.479,100.247,72.8178,6.231999999999999
2019,WCC,111.706,101.749,66.3894,9.957000000000008
2024,BW,109.436,99.0897,68.3784,10.346300000000014
2018,SEC,105.826,95.8409,68.6274,9.985099999999989
2020,P12,,,,
2024,SB,108.279,98.1343,66.7138,10.1447
2024,SEC,109.572,100.522,68.2867,9.049999999999997
2018,Sum,110.133,98.7753,70.3376,11.357699999999994
2019,SEC,106.72,96.9639,64.6217,9.756100000000004
2025,MWC,112.766,102.834,63.7579,9.932000000000002
2017,SB,109.783,100.303,69.9544,9.480000000000004
2021,A10,108.417,97.591,66.2096,10.826000000000008
2023,SB,111.277,101.533,72.1074,9.744
2019,Amer,108.851,99.4587,68.7589,9.392300000000006
2024,P12,110.342,100.924,68.0442,9.417999999999992
2020,ASun,,,,
2016,SEC,111.728,101.944,72.2566,9.783999999999992
2016,Sum,110.826,101.245,68.2819,9.580999999999989
2020,SC,,,,
2020,Amer,,,,
2016,SEC,110.006,100.124,69.2753,9.882000000000005
2016,Horz,115.936,107.369,73.4646,8.567000000000007
2020,MAC,,,,
2022,OVC,108.581,98.5702,68.7928,10.010800000000003
2022,MVC,108.384,98.594,66.0678,9.790000000000006
2025,A10,105.951,95.6484,64.5463,10.302599999999998
2023,WCC,111.308,101.178,70.0779,10.13000000000001
2023,P12,114.138,104.377,65.7759,9.76100000000001
2015,B10,109.674,100.11,59.4798,9.564000000000007
2019,SEC,107.943,98.2698,70.0712,9.673199999999994
2016,A10,108.048,98.8753,64.3585,9.172700000000006
2020,MWC,,,,
2017,Pat,109.074,100.358,69.6888,8.715999999999994
2019,MWC,108.218,98.5368,67.7273,9.681200000000004
2020,B12,,,,
2024,SEC,113.964,104.651,66.8405,9.313000000000002
2025,WCC,116.232,106.942,63.7016,9.290000000000006
2022,B10,106.692,97.2381,67.5816,9.45389999999999
2022,A10,109.146,99.3205,66.8627,9.825500000000005
2021,Pat,110.89,100.668,72.4472,10.221999999999994
2022,B10,105.317,95.972,61.8891,9.344999999999999
2021,MVC,107.507,98.0782,69.3853,9.42880000000001
2020,MWC,,,,
2020,ACC,,,,
2025,ACC,112.13,102.619,65.9896,9.510999999999996
2024,Amer,110.401,101.27,67.9524,9.131
2016,CAA,110.051,100.792,70.1618,9.259
2019,BE,110.842,100.919,65.935,9.923000000000002
2018,OVC,113.007,103.988,66.9012,9.019000000000005
2015,Ivy,103.686,94.9442,61.137,8.741800000000012
2024,A10,106.921,97.5502,66.3228,9.370800000000003
2018,SC,105.672,96.6156,64.9776,9.056399999999996
2015,CUSA,107.451,98.6495,66.8857,8.80149999999999
2025,BSth,118.451,109.147,66.4109,9.303999999999988
2019,BW,106.606,97.144,65.0838,9.461999999999989
2025,SB,110.14,102.209,69.7966,7.930999999999997
2019,ACC,109.928,100.243,66.8579,9.685000000000002
2019,B10,102.913,93.3587,65.832,9.554299999999998
2025,A10,110.924,100.825,67.8758,10.099000000000004
2024,A10,107.468,97.902,66.8344,9.566000000000003
2024,Ivy,110.826,101.353,64.5214,9.472999999999999
2016,BW,106.321,97.8252,67.0223,8.495800000000003
2025,B10,110.127,101.691,62.6005,8.435999999999993
2022,MAAC,107.648,99.4596,68.9014,8.188400000000001
2021,WCC,107.248,100.725,71.4146,6.52300000000001
2017,ACC,99.0095,90.6411,67.8728,8.368400000000008
2023,ACC,112.087,103.517,69.6046,8.570000000000007
2016,Amer,106.619,98.2712,65.9852,8.347800000000007
2021,CUSA,109.35,100.213,72.8932,9.137
2021,WCC,106.436,98.3375,68.0049,8.098500000000001
2020,P12,,,,
2023,MAC,119.638,110.513,69.5687,9.125
2019,AE,107.949,99.2286,65.3218,8.720399999999998
2017,MWC,103.903,94.9629,64.868,8.940100000000001
2021,MWC,109.029,99.5815,70.0533,9.447499999999991
2016,B10,110.224,101.298,67.0807,8.926000000000002
2016,CAA,113.14,104.251,68.3011,8.888999999999996
2022,MWC,108.054,98.5267,66.1628,9.527299999999997
2021,WCC,107.285,99.2047,66.2647,8.080299999999994
2025,B12,108.786,99.2518,67.6318,9.534199999999998
2019,B10,105.521,96.2082,67.5046,9.312799999999996
2019,Ivy,111.702,103.115,70.7049,8.587000000000003
2025,B12,105.81,96.9568,66.5139,8.853200000000001
2021,SC,109.777,100.845,67.9431,8.932000000000002
2021,SEC,107.834,99.1486,73.5161,8.685400000000001
2021,ACC,108.109,98.9491,68.5672,9.159899999999993
2015,ACC,113.968,104.945,60.0734,9.02300000000001
2024,B10,109.729,101.05,68.424,8.679000000000002
2025,SEC,109.003,100.35,67.9048,8.653000000000006
2015,Ivy,106.907,98.2132,61.6636,8.693799999999996
2019,BE,104.954,94.9998,67.6763,9.9542
2017,ACC,112.725,103.193,65.347,9.531999999999996
2016,A10,113.503,104.279,67.9141,9.224000000000004
2017,SEC,111.72,103.446,73.5005,8.274000000000001
2018,B10,109.271,101.001,63.8417,8.269999999999996
2020,Amer,,,,
2016,MAC,110.291,101.403,67.5306,8.887999999999991
2016,MWC,109.319,100.804,69.1764,8.515
2018,Amer,109.895,101.114,64.2428,8.780999999999992
2017,WCC,109.066,99.3826,75.3079,9.683400000000006
2021,ASun,110.143,101.773,63.1252,8.370000000000005
2021,Amer,105.862,97.9424,67.4708,7.919599999999988
2021,CUSA,105.665,96.9924,67.8481,8.672600000000003
2017,MAAC,108.819,100.053,72.2825,8.766000000000005
2024,A10,111.754,103.174,68.0966,8.579999999999998
2016,CAA,107.904,99.3324,66.789,8.57159999999999
2019,SC,109.13,99.2994,66.9183,9.83059999999999
2021,CUSA,103.411,95.0434,67.3007,8.367599999999996
2021,BSth,105.093,96.1535,73.6395,8.93950000000001
2025,BE,108.339,99.4896,68.2088,8.849400000000003
2023,SB,112.243,104.042,68.4083,8.200999999999993
2025,ASun,112.665,103.179,65.8682,9.486000000000004
2018,P12,108.482,99.6862,70.3617,8.7958
2015,BE,110.655,102.096,61.8263,8.558999999999997
2024,A10,105.607,96.9201,68.5933,8.686899999999994
2016,P12,109.531,100.753,67.8477,8.778000000000006
2016,CAA,111.202,102.9,69.2688,8.301999999999992
2022,MVC,110.345,101.867,67.0638,8.477999999999994
2020,B12,,,,
2023,CAA,110.255,101.854,67.215,8.400999999999996
